
Fold: 0
Hyperopt trials
tid, loss, learning_rate, batch_size, cells, dropout, LSTMLayers, train_time
0,0.684371,0.000155,0,228.982350
1,0.617919,0.001067,0,167.187344
2,0.693768,0.000223,1,151.492051
3,0.658495,0.000200,0,178.187291
4,0.684665,0.000046,1,288.511028
5,0.636047,0.000619,0,247.129521
6,0.622125,0.000454,1,156.667461
7,0.652651,0.001110,1,55.971513
8,0.667613,0.000381,0,213.679302
9,0.656864,0.000191,2,154.213545
10,0.673707,0.000047,2,224.657202
11,0.686806,0.000012,2,487.327880
12,0.672222,0.000123,1,176.229174
13,0.665403,0.000703,2,55.568758
14,0.693859,0.000014,1,436.879354
15,0.658795,0.000355,0,304.853052
16,0.694903,0.000026,2,295.882176
17,0.632249,0.002511,1,65.663830
18,0.612764,0.009975,2,38.593148
19,0.588484,0.003866,0,144.815913
20,0.584560,0.009762,2,54.273210
21,0.601620,0.009810,0,164.059642
22,0.586984,0.004759,2,58.519540
23,0.585837,0.005048,2,54.405567
24,0.596091,0.005994,2,54.627872
25,0.611118,0.002609,2,58.464057
26,0.631276,0.001873,2,68.905439
27,0.600938,0.007599,2,53.899619
28,0.586901,0.003269,2,86.433293
29,0.626360,0.001439,2,68.663370

Best parameters:{'batch_size': 512, 'learning_rate_init': 0.009761965487729833, 'n_modules': 2}

Fold: 1
Hyperopt trials
tid, loss, learning_rate, batch_size, cells, dropout, LSTMLayers, train_time
0,0.621184,0.007149,2,29.237205
1,0.679441,0.000015,1,472.302970
2,0.610733,0.000410,1,197.915715
3,0.586216,0.001802,1,121.751822
4,0.665590,0.000040,2,324.251916
5,0.648415,0.000083,1,229.292164
6,0.578166,0.004585,0,161.729306
7,0.682581,0.000031,2,261.776263
8,0.668525,0.000035,0,555.911849
9,0.635490,0.000160,0,330.460882
10,0.641120,0.000305,0,199.334676
11,0.619067,0.000667,2,119.944294
12,0.660379,0.000040,2,252.325845
13,0.637989,0.000089,1,230.839331
14,0.625468,0.000095,0,459.160538
15,0.646806,0.000098,1,256.580316
16,0.687516,0.000013,2,461.288273
17,0.659643,0.000030,0,553.957765
18,0.669987,0.000023,2,352.794223
19,0.618311,0.000151,0,357.138138
20,0.588085,0.003593,1,87.844588
21,0.598445,0.001663,1,82.643265
22,0.581299,0.009711,0,215.167422
23,0.576771,0.009488,0,159.786965
24,0.571236,0.005020,0,157.478973
25,0.599639,0.001826,0,158.556994
26,0.601725,0.001007,0,201.097795
27,0.591621,0.004300,0,144.494665
28,0.582368,0.006526,0,159.133944
29,0.591531,0.009611,0,160.256647

Best parameters:{'batch_size': 128, 'learning_rate_init': 0.0050195946900397775, 'n_modules': 2}

Fold: 2
Hyperopt trials
tid, loss, learning_rate, batch_size, cells, dropout, LSTMLayers, train_time
0,0.731909,0.000010,2,283.699487
1,0.661406,0.000281,2,80.836326
2,0.664347,0.000055,0,413.539229
3,0.662161,0.000029,0,689.998598
4,0.677970,0.000106,2,138.126232
5,0.685632,0.000040,2,252.656501
6,0.665761,0.000172,2,221.075147
7,0.614285,0.001293,0,201.674968
8,0.677127,0.000028,1,473.459039
9,0.675145,0.000241,2,137.931562
10,0.675708,0.000063,2,260.875372
11,0.627876,0.001804,0,121.571126
12,0.637885,0.003051,1,64.188617
13,0.604117,0.001687,2,104.481422
14,0.634253,0.000646,0,160.815607
15,0.654798,0.001726,1,63.789122
16,0.667320,0.000190,1,217.802924
17,0.736662,0.000010,2,282.508624
18,0.698448,0.000015,2,426.473866
19,0.656891,0.000098,0,284.782279
20,0.583661,0.009096,0,232.962758
21,0.580400,0.009756,0,224.667233
22,0.595459,0.007178,0,234.944664
23,0.587961,0.009050,0,224.701882
24,0.580806,0.004941,0,225.625692
25,0.572447,0.004074,0,200.568995
26,0.607501,0.000608,0,281.455344
27,0.591631,0.004175,0,232.969180
28,0.588420,0.000574,0,261.723982
29,0.584267,0.003071,0,208.560555

Best parameters:{'batch_size': 128, 'learning_rate_init': 0.0040741254576569545, 'n_modules': 3}
