
Fold: 0
Hyperopt trials
tid, loss, learning_rate, batch_size, cells, dropout, LSTMLayers, train_time
0,0.450252,0.000155,0,242.145150
1,0.435211,0.001067,0,98.915991
2,0.424795,0.000223,1,151.202243
3,0.445444,0.000200,0,230.597220
4,0.434415,0.000046,1,312.952204
5,0.427060,0.000619,0,167.715098
6,0.428457,0.000454,1,110.289582
7,0.438884,0.001110,1,75.814430
8,0.438402,0.000381,0,187.548483
9,0.436638,0.000191,2,108.023608
10,0.437338,0.000047,2,215.010395
11,0.490297,0.000012,2,164.882257
12,0.457100,0.000123,1,181.106112
13,0.440219,0.000703,2,56.614377
14,0.445314,0.000014,1,443.910697
15,0.425800,0.000355,0,201.615926
16,0.443848,0.000026,2,258.078209
17,0.429325,0.002511,1,67.276584
18,0.427487,0.009975,2,30.198989
19,0.436837,0.003866,0,78.308359
20,0.434396,0.000078,0,346.013442
21,0.426031,0.000252,1,132.481960
22,0.428746,0.002233,0,104.612212
23,0.435774,0.000087,1,217.250419
24,0.431079,0.001746,1,72.014259
25,0.419686,0.008572,0,117.959259
26,0.438973,0.005200,1,40.768670
27,0.426061,0.006659,0,99.543568
28,0.427686,0.000127,0,262.103461
29,0.452021,0.000023,1,311.778486

Best parameters:{'batch_size': 128, 'learning_rate_init': 0.008571514309025724, 'n_modules': 2}

Fold: 1
Hyperopt trials
tid, loss, learning_rate, batch_size, cells, dropout, LSTMLayers, train_time
0,0.432765,0.007149,2,22.357340
1,0.516827,0.000015,1,179.489773
2,0.420651,0.000410,1,139.387590
3,0.430930,0.001802,1,73.924335
4,0.437298,0.000040,2,160.180531
5,0.430282,0.000083,1,187.261993
6,0.431608,0.004585,0,88.777003
7,0.502388,0.000031,2,93.966845
8,0.469320,0.000035,0,335.823485
9,0.419916,0.000160,0,253.519010
10,0.435868,0.000305,0,184.476035
11,0.424807,0.000667,2,68.078163
12,0.446768,0.000040,2,160.786382
13,0.436322,0.000089,1,162.984439
14,0.432122,0.000095,0,268.549641
15,0.433656,0.000098,1,186.231246
16,0.480761,0.000013,2,161.218292
17,0.473113,0.000030,0,347.065651
18,0.451716,0.000023,2,252.009684
19,0.423333,0.000151,0,270.183557
20,0.420600,0.000869,1,81.215871
21,0.424396,0.001209,0,100.714208
22,0.427211,0.002522,1,52.226184
23,0.423615,0.000276,0,191.619232
24,0.420889,0.000833,1,81.769462
25,0.428550,0.000190,0,255.121688
26,0.423110,0.000567,1,87.267367
27,0.434113,0.003065,0,95.702946
28,0.421933,0.001210,1,81.048968
29,0.429055,0.007147,1,46.478332

Best parameters:{'batch_size': 128, 'learning_rate_init': 0.00015991802341970427, 'n_modules': 2}

Fold: 2
Hyperopt trials
tid, loss, learning_rate, batch_size, cells, dropout, LSTMLayers, train_time
0,0.581537,0.000010,2,97.026541
1,0.451666,0.000281,2,90.044764
2,0.460978,0.000055,0,341.112039
3,0.445662,0.000029,0,558.437210
4,0.434262,0.000106,2,113.659337
5,0.439070,0.000040,2,201.715180
6,0.432113,0.000172,2,112.000040
7,0.435824,0.001293,0,97.030779
8,0.493674,0.000028,1,181.591380
9,0.434131,0.000241,2,80.611872
10,0.437216,0.000063,2,156.188231
11,0.431578,0.001804,0,101.950385
12,0.429457,0.003051,1,53.482243
13,0.433112,0.001687,2,48.160695
14,0.440666,0.000646,0,125.871013
15,0.433492,0.001726,1,52.944348
16,0.428741,0.000190,1,113.596221
17,0.583391,0.000010,2,98.081985
18,0.450679,0.000015,2,258.201509
19,0.455865,0.000098,0,327.807108
20,0.434966,0.008157,1,49.321647
21,0.433633,0.009303,1,45.007269
22,0.437914,0.003622,1,44.728590
23,0.427886,0.000571,1,87.914300
24,0.423015,0.000548,1,99.687444
25,0.426542,0.000545,1,91.346849
26,0.427781,0.000550,1,92.226065
27,0.428307,0.000901,1,88.114859
28,0.434659,0.000396,1,92.629079
29,0.439580,0.003071,1,46.922460

Best parameters:{'batch_size': 256, 'learning_rate_init': 0.0005479749886834933, 'n_modules': 2}
